вел	22013	0.00047
тру	21997	0.00047
лик	21981	0.00047
аве	21977	0.00047
бер	21972	0.00047
уще	21904	0.00047
ата	21804	0.00047
вин	21785	0.00047
отн	21721	0.00047
олж	21717	0.00047
рим	21712	0.00047
нев	21702	0.00047
бли	21640	0.00047
уть	21600	0.00046
нил	21585	0.00046
нав	21581	0.00046
кар	21547	0.00046
дат	21544	0.00046
еть	21468	0.00046
щен	21443	0.00046
выс	21394	0.00046
итс	21393	0.00046
реб	21380	0.00046
зан	21356	0.00046
кру	21347	0.00046
кал	21346	0.00046
азы	21330	0.00046
шел	21327	0.00046
бог	21306	0.00046
нст	21255	0.00046
лат	21204	0.00046
ейс	21161	0.00046
спе	21155	0.00045
олу	21135	0.00045
ева	21129	0.00045
рам	21113	0.00045
кая	21086	0.00045
ога	21061	0.00045
оше	21033	0.00045
ыла	21020	0.00045
вов	20979	0.00045
лит	20966	0.00045
вая	20955	0.00045
вра	20936	0.00045
бла	20922	0.00045
аде	20896	0.00045
туп	20887	0.00045
нял	20852	0.00045
веч	20821	0.00045
имо	20788	0.00045
зде	20775	0.00045
дор	20766	0.00045
асн	20749	0.00045
жит	20740	0.00045
ант	20670	0.00044
общ	20646	0.00044
емя	20618	0.00044
вни	20538	0.00044
еко	20528	0.00044
ажд	20508	0.00044
окр	20481	0.00044
где	20473	0.00044
ане	20427	0.00044
ыть	20425	0.00044
раж	20394	0.00044
иск	20374	0.00044
бор	20332	0.00044
ачи	20230	0.00044
льс	20220	0.00043
ваю	20191	0.00043
рой	20156	0.00043
бес	20141	0.00043
обн	20109	0.00043
оск	19990	0.00043
нят	19879	0.00043
кре	19856	0.00043
еча	19846	0.00043
рые	19791	0.00043
лек	19671	0.00042
мор	19669	0.00042
чны	19666	0.00042
йст	19656	0.00042
аши	19634	0.00042
мое	19621	0.00042
ены	19591	0.00042
едс	19583	0.00042
анд	19516	0.00042
ека	19458	0.00042
рек	19400	0.00042
даж	19366	0.00042
уме	19278	0.00041
мой	19261	0.00041
жел	19255	0.00041
ено	19203	0.00041
ини	19198	0.00041
оря	19158	0.00041
вам	19135	0.00041
ины	19110	0.00041
дна	19107	0.00041
наз	19079	0.00041
чин	19075	0.00041
дня	19072	0.00041
лаз	19065	0.00041
пле	19008	0.00041
зав	18905	0.00041
исп	18856	0.00041
роб	18827	0.00040
ишь	18814	0.00040
рок	18778	0.00040
лод	18770	0.00040
зад	18756	0.00040
сты	18735	0.00040
озн	18706	0.00040
вто	18701	0.00040
анс	18683	0.00040
изв	18676	0.00040
бот	18663	0.00040
емл	18654	0.00040
ями	18592	0.00040
пят	18548	0.00040
еда	18546	0.00040
аше	18544	0.00040
ляд	18536	0.00040
бро	18524	0.00040
поз	18478	0.00040
руж	18461	0.00040
огу	18442	0.00040
сел	18405	0.00040
авш	18378	0.00040
еся	18362	0.00039
пас	18336	0.00039
лом	18299	0.00039
поп	18296	0.00039
жда	18296	0.00039
лон	18289	0.00039
еду	18235	0.00039
ади	18187	0.00039
пар	18172	0.00039
рый	18137	0.00039
жил	18125	0.00039
щес	18114	0.00039
арт	18106	0.00039
опа	18071	0.00039
ции	18070	0.00039
инс	18051	0.00039
вар	18029	0.00039
огр	17982	0.00039
иса	17975	0.00039
обл	17942	0.00039
ечн	17915	0.00039
бит	17869	0.00038
ниц	17751	0.00038
две	17699	0.00038
тву	17667	0.00038
реш	17664	0.00038
озд	17640	0.00038
еве	17596	0.00038
лиш	17588	0.00038
ряд	17588	0.00038
лес	17574	0.00038
дар	17499	0.00038
яет	17493	0.00038
тин	17438	0.00038
аче	17421	0.00037
зов	17361	0.00037
дне	17349	0.00037
неч	17322	0.00037
сос	17295	0.00037
вых	17271	0.00037
ичн	17257	0.00037
гро	17240	0.00037
апр	17218	0.00037
рак	17201	0.00037
пло	17197	0.00037
оня	17185	0.00037
рну	17138	0.00037
кан	17033	0.00037
рич	16986	0.00037
чил	16913	0.00036
азв	16873	0.00036
оби	16823	0.00036
ует	16815	0.00036
овс	16778	0.00036
ага	16751	0.00036
оми	16729	0.00036
жиз	16727	0.00036
кат	16713	0.00036
удь	16697	0.00036
еля	16685	0.00036
мел	16668	0.00036
рое	16630	0.00036
лог	16582	0.00036
очи	16555	0.00036
рны	16505	0.00035
бле	16390	0.00035
йск	16314	0.00035
пит	16231	0.00035
акт	16212	0.00035
неп	16166	0.00035
лот	16150	0.00035
чет	16146	0.00035
озв	16064	0.00035
ютс	16048	0.00035
мом	16018	0.00034
рол	15991	0.00034
сол	15970	0.00034
тич	15962	0.00034
суд	15955	0.00034
лей	15937	0.00034
ору	15925	0.00034
сей	15894	0.00034
нах	15832	0.00034
два	15830	0.00034
кла	15820	0.00034
аем	15795	0.00034
реч	15749	0.00034
ули	15735	0.00034
нае	15722	0.00034
бил	15691	0.00034
сит	15680	0.00034
нер	15676	0.00034
свя	15661	0.00034
ооб	15657	0.00034
азо	15643	0.00034
рож	15641	0.00034
чат	15616	0.00034
орм	15602	0.00034
аре	15561	0.00033
бой	15463	0.00033
зни	15460	0.00033
ект	15442	0.00033
реж	15425	0.00033
ясь	15409	0.00033
реп	15405	0.00033
ибо	15390	0.00033
лее	15370	0.00033
хор	15345	0.00033
тью	15332	0.00033
пут	15323	0.00033
вый	15254	0.00033
уди	15248	0.00033
льз	15247	0.00033
дны	15224	0.00033
очк	15219	0.00033
азу	15213	0.00033
мил	15164	0.00033
тст	15153	0.00033
иди	15105	0.00032
зда	15098	0.00032
спа	15089	0.00032
ион	15084	0.00032
дви	15077	0.00032
рид	15023	0.00032
заб	15002	0.00032
бел	14950	0.00032
сде	14917	0.00032
ивш	14915	0.00032
ида	14912	0.00032
ску	14893	0.00032
опо	14845	0.00032
ука	14829	0.00032
тни	14812	0.00032
лыш	14795	0.00032
ятн	14780	0.00032
зас	14760	0.00032
ысл	14715	0.00032
пог	14704	0.00032
нни	14680	0.00032
есн	14673	0.00032
изо	14639	0.00031
осе	14628	0.00031
цен	14605	0.00031
жны	14600	0.00031
ерд	14579	0.00031
пыт	14576	0.00031
руд	14566	0.00031
тур	14550	0.00031
ошл	14541	0.00031
ужи	14522	0.00031
тон	14486	0.00031
мыс	14409	0.00031
нта	14389	0.00031
нна	14387	0.00031
ула	14381	0.00031
нию	14336	0.00031
отя	14316	0.00031
ожа	14273	0.00031
бще	14265	0.00031
тих	14249	0.00031
роч	14237	0.00031
роп	14229	0.00031
кри	14222	0.00031
онн	14204	0.00031
щий	14185	0.00031
ица	14166	0.00030
ноч	14160	0.00030
чис	14141	0.00030
ето	14113	0.00030
емн	14112	0.00030
аты	14101	0.00030
оей	14091	0.00030
тут	14079	0.00030
ожд	14075	0.00030
нан	14071	0.00030
азн	14069	0.00030
шин	14057	0.00030
лев	14030	0.00030
нте	14006	0.00030
сре	14002	0.00030
кос	14000	0.00030
слы	13957	0.00030
тес	13946	0.00030
ерш	13931	0.00030
ама	13930	0.00030
рти	13924	0.00030
ших	13915	0.00030
вск	13906	0.00030
гал	13888	0.00030
скр	13880	0.00030
пад	13851	0.00030
лиз	13800	0.00030
уги	13796	0.00030
дев	13784	0.00030
жду	13765	0.00030
вом	13756	0.00030
апи	13751	0.00030
чае	13732	0.00030
епо	13726	0.00030
рыв	13701	0.00029
ток	13682	0.00029
оды	13657	0.00029
гру	13652	0.00029
едь	13594	0.00029
асп	13588	0.00029
цар	13580	0.00029
мар	13546	0.00029
аск	13470	0.00029
ясн	13467	0.00029
яли	13433	0.00029
олк	13367	0.00029
дёт	13366	0.00029
инт	13353	0.00029
ихо	13338	0.00029
апо	13326	0.00029
лал	13319	0.00029
уль	13319	0.00029
ший	13313	0.00029
схо	13312	0.00029
кну	13307	0.00029
пря	13302	0.00029
удо	13295	0.00029
зво	13293	0.00029
чив	13287	0.00029
ляе	13284	0.00029
вас	13278	0.00029
сск	13203	0.00028
ахо	13171	0.00028
етр	13164	0.00028
цел	13154	0.00028
есс	13146	0.00028
фор	13146	0.00028
улс	13145	0.00028
тож	13124	0.00028
объ	13116	0.00028
мон	13092	0.00028
юще	13081	0.00028
ежа	13080	0.00028
рия	13072	0.00028
ивы	13051	0.00028
уга	13051	0.00028
ующ	13031	0.00028
изм	13005	0.00028
лил	12994	0.00028
иве	12991	0.00028
змо	12988	0.00028
нед	12986	0.00028
шал	12972	0.00028
исл	12943	0.00028
ьст	12939	0.00028
хва	12879	0.00028
ига	12869	0.00028
утр	12824	0.00028
лем	12820	0.00028
дим	12819	0.00028
клю	12803	0.00028
орн	12799	0.00028
ола	12752	0.00027
яти	12742	0.00027
ийс	12729	0.00027
одя	12718	0.00027
нце	12709	0.00027
сущ	12703	0.00027
есе	12695	0.00027
уби	12673	0.00027
док	12668	0.00027
обс	12665	0.00027
вые	12644	0.00027
сан	12639	0.00027
низ	12630	0.00027
нек	12618	0.00027
гер	12613	0.00027
неб	12608	0.00027
ази	12540	0.00027
апа	12531	0.00027
яни	12518	0.00027
дра	12511	0.00027
яну	12511	0.00027
аси	12488	0.00027
азд	12484	0.00027
озм	12477	0.00027
осн	12454	0.00027
нео	12442	0.00027
люч	12380	0.00027
дца	12373	0.00027
ойн	12372	0.00027
рая	12372	0.00027
душ	12371	0.00027
мос	12362	0.00027
оег	12353	0.00027
еза	12331	0.00027
сок	12325	0.00027
оем	12320	0.00026
глу	12307	0.00026
бед	12302	0.00026
лам	12273	0.00026
сен	12263	0.00026
едл	12262	0.00026
ках	12259	0.00026
ращ	12258	0.00026
пох	12254	0.00026
меж	12232	0.00026
пил	12196	0.00026
сом	12192	0.00026
сни	12175	0.00026
оих	12140	0.00026
хра	12124	0.00026
вне	12122	0.00026
ичи	12112	0.00026
зва	12110	0.00026
аяс	12106	0.00026
ице	12093	0.00026
уша	12081	0.00026
явл	12058	0.00026
езд	12041	0.00026
оим	12041	0.00026
кую	12039	0.00026
ару	12010	0.00026
еши	12009	0.00026
риш	11950	0.00026
жес	11949	0.00026
спи	11949	0.00026
уду	11927	0.00026
вым	11910	0.00026
гре	11906	0.00026
нец	11903	0.00026
ган	11875	0.00026
еты	11867	0.00026
чув	11802	0.00025
айн	11796	0.00025
амы	11771	0.00025
аны	11769	0.00025
шли	11767	0.00025
кин	11753	0.00025
опи	11741	0.00025
сси	11723	0.00025
соз	11716	0.00025
уче	11713	0.00025
ову	11710	0.00025
шей	11692	0.00025
ату	11690	0.00025
тик	11684	0.00025
куд	11682	0.00025
сал	11671	0.00025
сех	11664	0.00025
вны	11644	0.00025
дре	11640	0.00025
езн	11616	0.00025
шко	11609	0.00025
тим	11584	0.00025
ыст	11525	0.00025
нуж	11505	0.00025
ерх	11494	0.00025
тае	11486	0.00025
дон	11464	0.00025
бст	11448	0.00025
зно	11444	0.00025
ыша	11440	0.00025
бир	11435	0.00025
вла	11424	0.00025
увс	11414	0.00025
наю	11409	0.00025
щих	11398	0.00025
вую	11386	0.00024
кло	11374	0.00024
тка	11370	0.00024
лег	11359	0.00024
раш	11327	0.00024
шег	11306	0.00024
гот	11301	0.00024
зра	11286	0.00024
лез	11280	0.00024
гли	11252	0.00024
аво	11238	0.00024
льт	11236	0.00024
вше	11234	0.00024
цат	11229	0.00024
аса	11223	0.00024
див	11218	0.00024
инн	11218	0.00024
сын	11201	0.00024
риз	11196	0.00024
ньк	11191	0.00024
яще	11188	0.00024
ито	11186	0.00024
емо	11170	0.00024
оба	11169	0.00024
абл	11164	0.00024
ивн	11164	0.00024
ибу	11162	0.00024
зме	11146	0.00024
евн	11134	0.00024
оиз	11133	0.00024
шка	11120	0.00024
онц	11112	0.00024
оса	11104	0.00024
шие	11083	0.00024
воп	11074	0.00024
ура	11070	0.00024
уви	11053	0.00024
етн	11046	0.00024
оки	11038	0.00024
жды	11038	0.00024
орд	11007	0.00024
ген	10963	0.00024
дво	10947	0.00024
счи	10947	0.00024
упа	10938	0.00024
рыт	10930	0.00024
гон	10915	0.00023
щие	10911	0.00023
аеш	10897	0.00023
ржа	10897	0.00023
поб	10868	0.00023
сят	10855	0.00023
лял	10823	0.00023
ящи	10814	0.00023
сны	10810	0.00023
рей	10807	0.00023
рвы	10805	0.00023
иже	10800	0.00023
кур	10799	0.00023
згл	10793	0.00023
осм	10785	0.00023
арс	10765	0.00023
сид	10744	0.00023
мни	10743	0.00023
йте	10733	0.00023
шло	10730	0.00023
рма	10703	0.00023
дро	10694	0.00023
жат	10680	0.00023
нел	10669	0.00023
шим	10659	0.00023
выр	10647	0.00023
вме	10634	0.00023
ткр	10628	0.00023
рег	10622	0.00023
сра	10613	0.00023
пен	10606	0.00023
очь	10593	0.00023
ниб	10574	0.00023
скл	10571	0.00023
шил	10559	0.00023
кли	10542	0.00023
рус	10524	0.00023
луб	10516	0.00023
луш	10510	0.00023
бре	10499	0.00023
вяз	10497	0.00023
ция	10483	0.00023
ици	10479	0.00023
рст	10477	0.00023
тли	10467	0.00023
оит	10433	0.00022
хол	10429	0.00022
илл	10412	0.00022
кус	10409	0.00022
беж	10402	0.00022
овь	10395	0.00022
бно	10392	0.00022
айт	10390	0.00022
иня	10389	0.00022
ужа	10372	0.00022
мед	10372	0.00022
игр	10371	0.00022
выш	10359	0.00022
очт	10345	0.00022
ухо	10328	0.00022
вис	10324	0.00022
ерк	10322	0.00022
евр	10306	0.00022
чик	10293	0.00022
дае	10282	0.00022
нто	10279	0.00022
быв	10278	0.00022
риб	10255	0.00022
отд	10241	0.00022
мас	10223	0.00022
гом	10205	0.00022
епр	10184	0.00022
лли	10160	0.00022
вся	10153	0.00022
одс	10145	0.00022
еха	10144	0.00022
адн	10140	0.00022
тки	10138	0.00022
ыта	10123	0.00022
тём	10111	0.00022
сон	10093	0.00022
дли	10076	0.00022
еру	10053	0.00022
хож	10047	0.00022
пан	10043	0.00022
елы	10041	0.00022
бов	10040	0.00022
роз	10028	0.00022
рск	10025	0.00022
рых	9997	0.00021
оис	9961	0.00021
мои	9943	0.00021
тск	9919	0.00021
ушк	9915	0.00021
еви	9914	0.00021
есп	9912	0.00021
олг	9910	0.00021
иям	9905	0.00021
рии	9893	0.00021
еря	9874	0.00021
бен	9847	0.00021
спу	9840	0.00021
атр	9830	0.00021
авт	9820	0.00021
эта	9811	0.00021
ьни	9809	0.00021
соо	9801	0.00021
тек	9794	0.00021
щим	9790	0.00021
ити	9789	0.00021
ути	9784	0.00021
леж	9776	0.00021
иал	9768	0.00021
вып	9760	0.00021
уск	9756	0.00021
лок	9755	0.00021
шес	9741	0.00021
вою	9738	0.00021
пет	9736	0.00021
онт	9729	0.00021
еше	9723	0.00021
уки	9703	0.00021
нез	9695	0.00021
рва	9692	0.00021
тей	9688	0.00021
шис	9688	0.00021
оят	9682	0.00021
ваш	9675	0.00021
ича	9671	0.00021
онч	9670	0.00021
вну	9656	0.00021
гой	9631	0.00021
здо	9598	0.00021
луж	9586	0.00021
дут	9567	0.00021
учш	9557	0.00021
сст	9548	0.00021
пож	9540	0.00021
ежн	9524	0.00020
рах	9492	0.00020
вог	9475	0.00020
лят	9455	0.00020
уше	9454	0.00020
орт	9453	0.00020
ону	9453	0.00020
лян	9400	0.00020
яви	9385	0.00020
иле	9341	0.00020
виж	9337	0.00020
опу	9336	0.00020
кул	9323	0.00020
тян	9319	0.00020
дух	9316	0.00020
арк	9309	0.00020
оты	9301	0.00020
тир	9287	0.00020
ужн	9280	0.00020
дам	9279	0.00020
нти	9270	0.00020
оля	9264	0.00020
авд	9258	0.00020
риг	9252	0.00020
анг	9242	0.00020
кни	9236	0.00020
сим	9216	0.00020
меч	9209	0.00020
йча	9193	0.00020
гие	9183	0.00020
сне	9167	0.00020
нис	9160	0.00020
ейч	9151	0.00020
анц	9148	0.00020
тия	9146	0.00020
ысо	9135	0.00020
усл	9132	0.00020
кти	9108	0.00020
рна	9098	0.00020
вещ	9089	0.00020
рую	9088	0.00020
уши	9086	0.00020
печ	9085	0.00020
гат	9074	0.00020
отс	9062	0.00019
тех	9053	0.00019
ояв	9046	0.00019
дем	9046	0.00019
стя	9043	0.00019
лжн	9037	0.00019
пел	9037	0.00019
нда	9035	0.00019
зар	9021	0.00019
ебо	9015	0.00019
рям	9002	0.00019
хоч	8998	0.00019
сот	8991	0.00019
мае	8988	0.00019
зны	8965	0.00019
оны	8962	0.00019
зум	8951	0.00019
чти	8939	0.00019
оял	8936	0.00019
упи	8910	0.00019
иты	8901	0.00019
сед	8900	0.00019
мны	8888	0.00019
нём	8884	0.00019
мис	8880	0.00019
вят	8869	0.00019
зре	8852	0.00019
опы	8846	0.00019
меш	8835	0.00019
